order_id,order_date,Full_Name,city,state,zip_code,product_id,product_name,category_name,brand_name,quantity,list_price,discount,Revenue,staff_id,Staff_FullName,store_id,store_name,StoreCity,StoreState,StoreZip
1328,1/2/18,Cher Alston,Wantagh,NY,11793,228,Electra Cruiser 7D Tall - 2016/2018,Cruisers Bicycles,Electra,1,319.99,0.07,319.92,6,MarceleneBoyer,2,Baldwin Bikes,Baldwin,NY,11432
1328,1/2/18,Cher Alston,Wantagh,NY,11793,241,Electra Townie Commute 8D - 2018,Cruisers Bicycles,Electra,1,749.99,0.07,749.92,6,MarceleneBoyer,2,Baldwin Bikes,Baldwin,NY,11432
1328,1/2/18,Cher Alston,Wantagh,NY,11793,247,Electra Townie Original 7D EQ - 2018,Cruisers Bicycles,Electra,1,599.99,0.1,599.89,6,MarceleneBoyer,2,Baldwin Bikes,Baldwin,NY,11432
1328,1/2/18,Cher Alston,Wantagh,NY,11793,311,Electra Townie Commute 8D - 2018,Comfort Bicycles,Electra,1,749.99,0.1,749.89,6,MarceleneBoyer,2,Baldwin Bikes,Baldwin,NY,11432
1329,1/4/18,Ayana Keith,Oxnard,CA,93035,13,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Electra,1,269.99,0.1,269.89,3,GennaSerrano,1,Santa Cruz Bikes,Santa Cruz,CA,95060
1329,1/4/18,Ayana Keith,Oxnard,CA,93035,55,Trek Domane S 6 - 2017,Road Bikes,Trek,1,2699.99,0.07,2699.92,3,GennaSerrano,1,Santa Cruz Bikes,Santa Cruz,CA,95060
1329,1/4/18,Ayana Keith,Oxnard,CA,93035,107,Sun Bicycles Cruz 7 - 2017,Comfort Bicycles,Sun Bicycles,1,416.99,0.05,416.94,3,GennaSerrano,1,Santa Cruz Bikes,Santa Cruz,CA,95060
1329,1/4/18,Ayana Keith,Oxnard,CA,93035,143,Trek Domane ALR 3 - 2018,Road Bikes,Trek,1,1099.99,0.07,1099.92,3,GennaSerrano,1,Santa Cruz Bikes,Santa Cruz,CA,95060
1329,1/4/18,Ayana Keith,Oxnard,CA,93035,283,Electra Heartchya 1 (20-inch) - Girl's - 2018,Children Bicycles,Electra,2,319.99,0.2,639.78,3,GennaSerrano,1,Santa Cruz Bikes,Santa Cruz,CA,95060
1330,1/4/18,Rod Hatfield,Ronkonkoma,NY,11779,102,Electra Townie Original 7D - 2017,Comfort Bicycles,Electra,2,489.99,0.05,979.93,7,VenitaDaniel,2,Baldwin Bikes,Baldwin,NY,11432
1330,1/4/18,Rod Hatfield,Ronkonkoma,NY,11779,230,Electra Cruiser Lux 1 Ladies' - 2018,Cruisers Bicycles,Electra,2,429.99,0.2,859.78,7,VenitaDaniel,2,Baldwin Bikes,Baldwin,NY,11432
1330,1/4/18,Rod Hatfield,Ronkonkoma,NY,11779,232,Electra Cruiser Lux 7D Ladies' - 2018,Cruisers Bicycles,Electra,1,479.99,0.2,479.79,7,VenitaDaniel,2,Baldwin Bikes,Baldwin,NY,11432
1330,1/4/18,Rod Hatfield,Ronkonkoma,NY,11779,243,Electra Townie Original 21D EQ Ladies' - 2018,Cruisers Bicycles,Electra,2,679.99,0.05,1359.93,7,VenitaDaniel,2,Baldwin Bikes,Baldwin,NY,11432
1330,1/4/18,Rod Hatfield,Ronkonkoma,NY,11779,282,Electra Cyclosaurus 1 (16-inch) - Boy's - 2018,Children Bicycles,Electra,1,279.99,0.1,279.89,7,VenitaDaniel,2,Baldwin Bikes,Baldwin,NY,11432
1331,1/5/18,Cicely Deleon,Massapequa Park,NY,11762,145,Trek Domane ALR 5 Disc - 2018,Road Bikes,Trek,2,1799.99,0.1,3599.88,6,MarceleneBoyer,2,Baldwin Bikes,Baldwin,NY,11432
1331,1/5/18,Cicely Deleon,Massapequa Park,NY,11762,253,Electra Townie Go! 8i Ladies' - 2018,Cruisers Bicycles,Electra,1,2599.99,0.05,2599.94,6,MarceleneBoyer,2,Baldwin Bikes,Baldwin,NY,11432
1331,1/5/18,Cicely Deleon,Massapequa Park,NY,11762,290,"Electra Superbolt 3i 20"" - 2018",Children Bicycles,Electra,1,369.99,0.05,369.94,6,MarceleneBoyer,2,Baldwin Bikes,Baldwin,NY,11432
1331,1/5/18,Cicely Deleon,Massapequa Park,NY,11762,300,Electra Townie Balloon 3i EQ Ladies' - 2018,Comfort Bicycles,Electra,1,799.99,0.2,799.79,6,MarceleneBoyer,2,Baldwin Bikes,Baldwin,NY,11432
1332,1/6/18,Erma Salinas,Merrick,NY,11566,93,Haro Shredder 20 Girls - 2017,Children Bicycles,Haro,2,209.99,0.05,419.93,7,VenitaDaniel,2,Baldwin Bikes,Baldwin,NY,11432
1332,1/6/18,Erma Salinas,Merrick,NY,11566,179,Trek Domane AL 3 - 2018,Road Bikes,Trek,2,919.99,0.07,1839.91,7,VenitaDaniel,2,Baldwin Bikes,Baldwin,NY,11432
1332,1/6/18,Erma Salinas,Merrick,NY,11566,296,"Electra Treasure 3i 20"" - 2018",Children Bicycles,Electra,1,369.99,0.2,369.79,7,VenitaDaniel,2,Baldwin Bikes,Baldwin,NY,11432
1332,1/6/18,Erma Salinas,Merrick,NY,11566,298,Electra Water Lily 1 (16-inch) - Girl's - 2018,Children Bicycles,Electra,1,279.99,0.1,279.89,7,VenitaDaniel,2,Baldwin Bikes,Baldwin,NY,11432
1333,1/6/18,Minerva Decker,Houston,TX,77016,12,Electra Townie Original 21D - 2016,Cruisers Bicycles,Electra,1,549.99,0.05,549.94,8,KaliVargas,3,Rowlett Bikes,Rowlett,TX,75088
1333,1/6/18,Minerva Decker,Houston,TX,77016,78,Sun Bicycles Biscayne Tandem CB - 2017,Cruisers Bicycles,Sun Bicycles,1,647.99,0.1,647.89,8,KaliVargas,3,Rowlett Bikes,Rowlett,TX,75088
1333,1/6/18,Minerva Decker,Houston,TX,77016,99,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,Children Bicycles,Electra,2,299.99,0.1,599.88,8,KaliVargas,3,Rowlett Bikes,Rowlett,TX,75088
1333,1/6/18,Minerva Decker,Houston,TX,77016,205,Trek Super Commuter+ 8S - 2018,Electric Bikes,Trek,2,4999.99,0.05,9999.93,8,KaliVargas,3,Rowlett Bikes,Rowlett,TX,75088
1333,1/6/18,Minerva Decker,Houston,TX,77016,304,Electra Townie Original 21D EQ - 2017/2018,Comfort Bicycles,Electra,2,679.99,0.1,1359.88,8,KaliVargas,3,Rowlett Bikes,Rowlett,TX,75088
1334,1/7/18,Augustina Joyner,Mount Vernon,NY,10550,13,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Electra,1,269.99,0.05,269.94,6,MarceleneBoyer,2,Baldwin Bikes,Baldwin,NY,11432
1334,1/7/18,Augustina Joyner,Mount Vernon,NY,10550,42,Trek Fuel EX 5 27.5 Plus - 2017,Mountain Bikes,Trek,1,2299.99,0.05,2299.94,6,MarceleneBoyer,2,Baldwin Bikes,Baldwin,NY,11432
1334,1/7/18,Augustina Joyner,Mount Vernon,NY,10550,84,Sun Bicycles Lil Kitt'n - 2017,Children Bicycles,Sun Bicycles,2,109.99,0.1,219.88,6,MarceleneBoyer,2,Baldwin Bikes,Baldwin,NY,11432
1334,1/7/18,Augustina Joyner,Mount Vernon,NY,10550,160,Trek Emonda SLR 6 - 2018,Road Bikes,Trek,2,4499.99,0.07,8999.91,6,MarceleneBoyer,2,Baldwin Bikes,Baldwin,NY,11432
1334,1/7/18,Augustina Joyner,Mount Vernon,NY,10550,203,Trek Powerfly 7 FS - 2018,Electric Bikes,Trek,2,4999.99,0.05,9999.93,6,MarceleneBoyer,2,Baldwin Bikes,Baldwin,NY,11432
1335,1/7/18,Delfina Gilliam,West Babylon,NY,11704,138,Trek Fuel EX 5 Plus - 2018,Mountain Bikes,Trek,2,2249.99,0.05,4499.93,7,VenitaDaniel,2,Baldwin Bikes,Baldwin,NY,11432
1336,1/9/18,Jana Thomas,San Jose,CA,95127,21,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles,Electra,2,269.99,0.07,539.91,2,MireyaCopeland,1,Santa Cruz Bikes,Santa Cruz,CA,95060
1336,1/9/18,Jana Thomas,San Jose,CA,95127,29,Trek X-Caliber 8 - 2017,Mountain Bikes,Trek,2,999.99,0.2,1999.78,2,MireyaCopeland,1,Santa Cruz Bikes,Santa Cruz,CA,95060
1336,1/9/18,Jana Thomas,San Jose,CA,95127,157,Trek Domane SL Frameset Women's - 2018,Road Bikes,Trek,1,6499.99,0.05,6499.94,2,MireyaCopeland,1,Santa Cruz Bikes,Santa Cruz,CA,95060
1336,1/9/18,Jana Thomas,San Jose,CA,95127,185,Trek Conduit+ - 2018,Electric Bikes,Trek,1,2799.99,0.1,2799.89,2,MireyaCopeland,1,Santa Cruz Bikes,Santa Cruz,CA,95060
1336,1/9/18,Jana Thomas,San Jose,CA,95127,207,Trek Boone 7 Disc - 2018,Cyclocross Bicycles,Trek,1,3999.99,0.1,3999.89,2,MireyaCopeland,1,Santa Cruz Bikes,Santa Cruz,CA,95060
1337,1/9/18,Ruth Horton,Hollis,NY,11423,153,Trek Domane SL 7 Women's - 2018,Road Bikes,Trek,1,4999.99,0.1,4999.89,7,VenitaDaniel,2,Baldwin Bikes,Baldwin,NY,11432
1338,1/10/18,Hae Ramirez,Baldwinsville,NY,13027,169,Trek Emonda SLR 8 - 2018,Road Bikes,Trek,2,6499.99,0.07,12999.91,6,MarceleneBoyer,2,Baldwin Bikes,Baldwin,NY,11432
1339,1/11/18,Mellisa Kim,Los Angeles,CA,90008,175,Trek Domane SLR Frameset - 2018,Road Bikes,Trek,1,3199.99,0.07,3199.92,3,GennaSerrano,1,Santa Cruz Bikes,Santa Cruz,CA,95060
1340,1/12/18,Raeann Duncan,Anaheim,CA,92806,92,Haro Shredder 20 - 2017,Children Bicycles,Haro,2,209.99,0.2,419.78,3,GennaSerrano,1,Santa Cruz Bikes,Santa Cruz,CA,95060
1340,1/12/18,Raeann Duncan,Anaheim,CA,92806,237,Electra Relic 3i - 2018,Cruisers Bicycles,Electra,2,849.99,0.05,1699.93,3,GennaSerrano,1,Santa Cruz Bikes,Santa Cruz,CA,95060
1340,1/12/18,Raeann Duncan,Anaheim,CA,92806,253,Electra Townie Go! 8i Ladies' - 2018,Cruisers Bicycles,Electra,1,2599.99,0.2,2599.79,3,GennaSerrano,1,Santa Cruz Bikes,Santa Cruz,CA,95060
1341,1/12/18,Todd Waters,Bay Shore,NY,11706,56,Trek Domane SLR 6 Disc - 2017,Road Bikes,Trek,2,5499.99,0.2,10999.78,7,VenitaDaniel,2,Baldwin Bikes,Baldwin,NY,11432
1341,1/12/18,Todd Waters,Bay Shore,NY,11706,66,Sun Bicycles Revolutions 24 - 2017,Cruisers Bicycles,Sun Bicycles,2,250.99,0.05,501.93,7,VenitaDaniel,2,Baldwin Bikes,Baldwin,NY,11432
1341,1/12/18,Todd Waters,Bay Shore,NY,11706,215,Electra Queen of Hearts 3i - 2018,Cruisers Bicycles,Electra,2,749.99,0.07,1499.91,7,VenitaDaniel,2,Baldwin Bikes,Baldwin,NY,11432
1341,1/12/18,Todd Waters,Bay Shore,NY,11706,234,Electra Daydreamer 3i Ladies' - 2018,Cruisers Bicycles,Electra,2,899.99,0.05,1799.93,7,VenitaDaniel,2,Baldwin Bikes,Baldwin,NY,11432
1342,1/12/18,Vivian Deleon,Jamaica,NY,11432,60,Sun Bicycles ElectroLite - 2017,Electric Bikes,Sun Bicycles,1,1559.99,0.05,1559.94,7,VenitaDaniel,2,Baldwin Bikes,Baldwin,NY,11432
1342,1/12/18,Vivian Deleon,Jamaica,NY,11432,270,Trek Precaliber 16 Boy's - 2018,Children Bicycles,Trek,1,209.99,0.05,209.94,7,VenitaDaniel,2,Baldwin Bikes,Baldwin,NY,11432
1343,1/13/18,Deanne Parsons,Lindenhurst,NY,11757,65,Sun Bicycles Lil Bolt Type-R - 2017,Cruisers Bicycles,Sun Bicycles,2,346.99,0.2,693.78,6,MarceleneBoyer,2,Baldwin Bikes,Baldwin,NY,11432
1343,1/13/18,Deanne Parsons,Lindenhurst,NY,11757,99,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,Children Bicycles,Electra,1,299.99,0.05,299.94,6,MarceleneBoyer,2,Baldwin Bikes,Baldwin,NY,11432
1343,1/13/18,Deanne Parsons,Lindenhurst,NY,11757,184,Trek Domane SL 6 Disc - 2018,Road Bikes,Trek,2,3499.99,0.2,6999.78,6,MarceleneBoyer,2,Baldwin Bikes,Baldwin,NY,11432
1343,1/13/18,Deanne Parsons,Lindenhurst,NY,11757,206,Trek Boone 5 Disc - 2018,Cyclocross Bicycles,Trek,1,3299.99,0.1,3299.89,6,MarceleneBoyer,2,Baldwin Bikes,Baldwin,NY,11432
1343,1/13/18,Deanne Parsons,Lindenhurst,NY,11757,244,Electra Townie Original 21D Ladies' - 2018,Cruisers Bicycles,Electra,1,559.99,0.05,559.94,6,MarceleneBoyer,2,Baldwin Bikes,Baldwin,NY,11432
1344,1/13/18,Alishia Elliott,Mount Vernon,NY,10550,3,Surly Wednesday Frameset - 2016,Mountain Bikes,Surly,1,999.99,0.07,999.92,6,MarceleneBoyer,2,Baldwin Bikes,Baldwin,NY,11432
1344,1/13/18,Alishia Elliott,Mount Vernon,NY,10550,61,Trek Powerfly 8 FS Plus - 2017,Electric Bikes,Trek,1,4999.99,0.07,4999.92,6,MarceleneBoyer,2,Baldwin Bikes,Baldwin,NY,11432
1344,1/13/18,Alishia Elliott,Mount Vernon,NY,10550,77,Electra Glam Punk 3i Ladies' - 2017,Cruisers Bicycles,Electra,2,799.99,0.07,1599.91,6,MarceleneBoyer,2,Baldwin Bikes,Baldwin,NY,11432
1344,1/13/18,Alishia Elliott,Mount Vernon,NY,10550,103,Sun Bicycles Streamway 3 - 2017,Comfort Bicycles,Sun Bicycles,2,551.99,0.2,1103.78,6,MarceleneBoyer,2,Baldwin Bikes,Baldwin,NY,11432
1345,1/14/18,Ashanti Hammond,Nanuet,NY,10954,2,Ritchey Timberwolf Frameset - 2016,Mountain Bikes,Ritchey,2,749.99,0.2,1499.78,6,MarceleneBoyer,2,Baldwin Bikes,Baldwin,NY,11432
1345,1/14/18,Ashanti Hammond,Nanuet,NY,10954,40,Trek Fuel EX 9.8 29 - 2017,Mountain Bikes,Trek,2,4999.99,0.2,9999.78,6,MarceleneBoyer,2,Baldwin Bikes,Baldwin,NY,11432
1345,1/14/18,Ashanti Hammond,Nanuet,NY,10954,164,Surly Straggler 650b - 2018,Road Bikes,Surly,2,1549,0.2,3097.8,6,MarceleneBoyer,2,Baldwin Bikes,Baldwin,NY,11432
1345,1/14/18,Ashanti Hammond,Nanuet,NY,10954,172,Trek Domane ALR Disc Frameset - 2018,Road Bikes,Trek,2,3199.99,0.05,6399.93,6,MarceleneBoyer,2,Baldwin Bikes,Baldwin,NY,11432
1346,1/14/18,Sarita Parks,Forney,TX,75126,18,Pure Cycles Western 3-Speed - Women's - 2015/2016,Cruisers Bicycles,Pure Cycles,2,449,0.05,897.95,8,KaliVargas,3,Rowlett Bikes,Rowlett,TX,75088
1346,1/14/18,Sarita Parks,Forney,TX,75126,134,Trek Remedy 27.5 C Frameset - 2018,Mountain Bikes,Trek,2,1499.99,0.05,2999.93,8,KaliVargas,3,Rowlett Bikes,Rowlett,TX,75088
1346,1/14/18,Sarita Parks,Forney,TX,75126,150,Trek Emonda SL 7 - 2018,Road Bikes,Trek,1,4499.99,0.05,4499.94,8,KaliVargas,3,Rowlett Bikes,Rowlett,TX,75088
1346,1/14/18,Sarita Parks,Forney,TX,75126,249,Electra White Water 3i - 2018,Cruisers Bicycles,Electra,1,749.99,0.1,749.89,8,KaliVargas,3,Rowlett Bikes,Rowlett,TX,75088
1346,1/14/18,Sarita Parks,Forney,TX,75126,263,Strider Classic 12 Balance Bike - 2018,Children Bicycles,Strider,2,89.99,0.2,179.78,8,KaliVargas,3,Rowlett Bikes,Rowlett,TX,75088
1347,1/15/18,Muriel Juarez,Palos Verdes Peninsula,CA,90274,43,Trek Fuel EX 9.8 27.5 Plus - 2017,Mountain Bikes,Trek,2,5299.99,0.07,10599.91,2,MireyaCopeland,1,Santa Cruz Bikes,Santa Cruz,CA,95060
1347,1/15/18,Muriel Juarez,Palos Verdes Peninsula,CA,90274,53,Surly Ogre Frameset - 2017,Road Bikes,Surly,1,749.99,0.05,749.94,2,MireyaCopeland,1,Santa Cruz Bikes,Santa Cruz,CA,95060
1348,1/15/18,Brigid Sharp,Santa Clara,CA,95050,58,Trek Madone 9.2 - 2017,Road Bikes,Trek,2,4999.99,0.1,9999.88,2,MireyaCopeland,1,Santa Cruz Bikes,Santa Cruz,CA,95060
1348,1/15/18,Brigid Sharp,Santa Clara,CA,95050,147,Trek Domane ALR 5 Gravel - 2018,Road Bikes,Trek,1,1799.99,0.07,1799.92,2,MireyaCopeland,1,Santa Cruz Bikes,Santa Cruz,CA,95060
1348,1/15/18,Brigid Sharp,Santa Clara,CA,95050,148,Trek Domane SL 8 Disc - 2018,Road Bikes,Trek,1,5499.99,0.05,5499.94,2,MireyaCopeland,1,Santa Cruz Bikes,Santa Cruz,CA,95060
1348,1/15/18,Brigid Sharp,Santa Clara,CA,95050,203,Trek Powerfly 7 FS - 2018,Electric Bikes,Trek,1,4999.99,0.05,4999.94,2,MireyaCopeland,1,Santa Cruz Bikes,Santa Cruz,CA,95060
1349,1/15/18,Bess Mcbride,Garden City,NY,11530,138,Trek Fuel EX 5 Plus - 2018,Mountain Bikes,Trek,2,2249.99,0.05,4499.93,6,MarceleneBoyer,2,Baldwin Bikes,Baldwin,NY,11432
1349,1/15/18,Bess Mcbride,Garden City,NY,11530,168,Surly Straggler - 2018,Road Bikes,Surly,2,1549,0.2,3097.8,6,MarceleneBoyer,2,Baldwin Bikes,Baldwin,NY,11432
1349,1/15/18,Bess Mcbride,Garden City,NY,11530,184,Trek Domane SL 6 Disc - 2018,Road Bikes,Trek,1,3499.99,0.2,3499.79,6,MarceleneBoyer,2,Baldwin Bikes,Baldwin,NY,11432
1349,1/15/18,Bess Mcbride,Garden City,NY,11530,205,Trek Super Commuter+ 8S - 2018,Electric Bikes,Trek,2,4999.99,0.07,9999.91,6,MarceleneBoyer,2,Baldwin Bikes,Baldwin,NY,11432
1350,1/15/18,Kara Higgins,Ossining,NY,10562,13,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Electra,2,269.99,0.2,539.78,7,VenitaDaniel,2,Baldwin Bikes,Baldwin,NY,11432
1350,1/15/18,Kara Higgins,Ossining,NY,10562,159,Trek Emonda ALR 6 - 2018,Road Bikes,Trek,1,2299.99,0.05,2299.94,7,VenitaDaniel,2,Baldwin Bikes,Baldwin,NY,11432
1350,1/15/18,Kara Higgins,Ossining,NY,10562,250,Electra Townie Go! 8i - 2017/2018,Cruisers Bicycles,Electra,1,2599.99,0.07,2599.92,7,VenitaDaniel,2,Baldwin Bikes,Baldwin,NY,11432
1350,1/15/18,Kara Higgins,Ossining,NY,10562,253,Electra Townie Go! 8i Ladies' - 2018,Cruisers Bicycles,Electra,1,2599.99,0.07,2599.92,7,VenitaDaniel,2,Baldwin Bikes,Baldwin,NY,11432
1350,1/15/18,Kara Higgins,Ossining,NY,10562,305,Electra Townie Balloon 3i EQ - 2017/2018,Comfort Bicycles,Electra,1,749.99,0.1,749.89,7,VenitaDaniel,2,Baldwin Bikes,Baldwin,NY,11432
1351,1/16/18,Shenna Benton,New York,NY,10002,133,Trek Procaliber Frameset - 2018,Mountain Bikes,Trek,1,1499.99,0.1,1499.89,7,VenitaDaniel,2,Baldwin Bikes,Baldwin,NY,11432
1351,1/16/18,Shenna Benton,New York,NY,10002,297,"Electra Under-The-Sea 1 16"" - 2018",Children Bicycles,Electra,2,279.99,0.2,559.78,7,VenitaDaniel,2,Baldwin Bikes,Baldwin,NY,11432
1352,1/16/18,Nicola Knight,Scarsdale,NY,10583,52,Surly Steamroller - 2017,Road Bikes,Surly,2,875.99,0.1,1751.88,6,MarceleneBoyer,2,Baldwin Bikes,Baldwin,NY,11432
1352,1/16/18,Nicola Knight,Scarsdale,NY,10583,86,Trek Girl's Kickster - 2017,Children Bicycles,Trek,2,149.99,0.2,299.78,6,MarceleneBoyer,2,Baldwin Bikes,Baldwin,NY,11432
1352,1/16/18,Nicola Knight,Scarsdale,NY,10583,100,Electra Townie 3i EQ (20-inch) - Boys' - 2017,Children Bicycles,Electra,1,489.99,0.05,489.94,6,MarceleneBoyer,2,Baldwin Bikes,Baldwin,NY,11432
1352,1/16/18,Nicola Knight,Scarsdale,NY,10583,136,Trek Procaliber 6 - 2018,Mountain Bikes,Trek,1,1799.99,0.2,1799.79,6,MarceleneBoyer,2,Baldwin Bikes,Baldwin,NY,11432
1352,1/16/18,Nicola Knight,Scarsdale,NY,10583,282,Electra Cyclosaurus 1 (16-inch) - Boy's - 2018,Children Bicycles,Electra,2,279.99,0.1,559.88,6,MarceleneBoyer,2,Baldwin Bikes,Baldwin,NY,11432
1353,1/17/18,Malinda Baxter,Whitestone,NY,11357,86,Trek Girl's Kickster - 2017,Children Bicycles,Trek,2,149.99,0.05,299.93,6,MarceleneBoyer,2,Baldwin Bikes,Baldwin,NY,11432
1353,1/17/18,Malinda Baxter,Whitestone,NY,11357,107,Sun Bicycles Cruz 7 - 2017,Comfort Bicycles,Sun Bicycles,2,416.99,0.05,833.93,6,MarceleneBoyer,2,Baldwin Bikes,Baldwin,NY,11432
1353,1/17/18,Malinda Baxter,Whitestone,NY,11357,233,Electra Cruiser Lux Fat Tire 7D - 2018,Cruisers Bicycles,Electra,1,639.99,0.07,639.92,6,MarceleneBoyer,2,Baldwin Bikes,Baldwin,NY,11432
1353,1/17/18,Malinda Baxter,Whitestone,NY,11357,300,Electra Townie Balloon 3i EQ Ladies' - 2018,Comfort Bicycles,Electra,1,799.99,0.2,799.79,6,MarceleneBoyer,2,Baldwin Bikes,Baldwin,NY,11432
1354,1/19/18,Christopher Richardson,Santa Cruz,CA,95060,166,Trek Domane AL 2 Women's - 2018,Road Bikes,Trek,2,749.99,0.07,1499.91,3,GennaSerrano,1,Santa Cruz Bikes,Santa Cruz,CA,95060
1355,1/19/18,Katia Henry,Bethpage,NY,11714,149,Trek Domane SLR 8 Disc - 2018,Road Bikes,Trek,1,7499.99,0.2,7499.79,7,VenitaDaniel,2,Baldwin Bikes,Baldwin,NY,11432
1355,1/19/18,Katia Henry,Bethpage,NY,11714,253,Electra Townie Go! 8i Ladies' - 2018,Cruisers Bicycles,Electra,1,2599.99,0.07,2599.92,7,VenitaDaniel,2,Baldwin Bikes,Baldwin,NY,11432
1355,1/19/18,Katia Henry,Bethpage,NY,11714,297,"Electra Under-The-Sea 1 16"" - 2018",Children Bicycles,Electra,1,279.99,0.1,279.89,7,VenitaDaniel,2,Baldwin Bikes,Baldwin,NY,11432
1355,1/19/18,Katia Henry,Bethpage,NY,11714,313,Electra Townie Original 1 Ladies' - 2018,Comfort Bicycles,Electra,2,449.99,0.1,899.88,7,VenitaDaniel,2,Baldwin Bikes,Baldwin,NY,11432
1356,1/19/18,Santa Larson,Valley Stream,NY,11580,192,Electra Townie Go! 8i - 2017/2018,Electric Bikes,Electra,1,2599.99,0.05,2599.94,6,MarceleneBoyer,2,Baldwin Bikes,Baldwin,NY,11432
1356,1/19/18,Santa Larson,Valley Stream,NY,11580,199,Electra Townie Commute Go! Ladies' - 2018,Electric Bikes,Electra,2,2999.99,0.1,5999.88,6,MarceleneBoyer,2,Baldwin Bikes,Baldwin,NY,11432
1356,1/19/18,Santa Larson,Valley Stream,NY,11580,276,Trek Precaliber 24 (7-Speed) - Boys - 2018,Children Bicycles,Trek,2,319.99,0.1,639.88,6,MarceleneBoyer,2,Baldwin Bikes,Baldwin,NY,11432
1357,1/20/18,Yevette Todd,Ballston Spa,NY,12020,60,Sun Bicycles ElectroLite - 2017,Electric Bikes,Sun Bicycles,1,1559.99,0.2,1559.79,6,MarceleneBoyer,2,Baldwin Bikes,Baldwin,NY,11432
1357,1/20/18,Yevette Todd,Ballston Spa,NY,12020,130,Trek Stache Carbon Frameset - 2018,Mountain Bikes,Trek,1,919.99,0.2,919.79,6,MarceleneBoyer,2,Baldwin Bikes,Baldwin,NY,11432
1357,1/20/18,Yevette Todd,Ballston Spa,NY,12020,145,Trek Domane ALR 5 Disc - 2018,Road Bikes,Trek,2,1799.99,0.2,3599.78,6,MarceleneBoyer,2,Baldwin Bikes,Baldwin,NY,11432
1358,1/21/18,Maurice Norton,Atwater,CA,95301,257,Electra Amsterdam Fashion 3i Ladies' - 2017/2018,Cruisers Bicycles,Electra,2,899.99,0.2,1799.78,2,MireyaCopeland,1,Santa Cruz Bikes,Santa Cruz,CA,95060
1359,1/21/18,Berneice Pollard,Forney,TX,75126,82,Electra Amsterdam Original 3i Ladies' - 2017,Cruisers Bicycles,Electra,1,659.99,0.05,659.94,9,LaylaTerrell,3,Rowlett Bikes,Rowlett,TX,75088
1359,1/21/18,Berneice Pollard,Forney,TX,75126,282,Electra Cyclosaurus 1 (16-inch) - Boy's - 2018,Children Bicycles,Electra,1,279.99,0.05,279.94,9,LaylaTerrell,3,Rowlett Bikes,Rowlett,TX,75088
1360,1/22/18,Takako Casey,Bronx,NY,10451,31,Surly Wednesday - 2017,Mountain Bikes,Surly,1,1632.99,0.05,1632.94,6,MarceleneBoyer,2,Baldwin Bikes,Baldwin,NY,11432
1361,1/22/18,Regine Odom,Franklin Square,NY,11010,153,Trek Domane SL 7 Women's - 2018,Road Bikes,Trek,1,4999.99,0.05,4999.94,7,VenitaDaniel,2,Baldwin Bikes,Baldwin,NY,11432
1361,1/22/18,Regine Odom,Franklin Square,NY,11010,163,Surly Pack Rat - 2018,Road Bikes,Surly,2,1349,0.2,2697.8,7,VenitaDaniel,2,Baldwin Bikes,Baldwin,NY,11432
1361,1/22/18,Regine Odom,Franklin Square,NY,11010,307,Electra Townie Balloon 8D EQ - 2016/2017/2018,Comfort Bicycles,Electra,2,749.99,0.07,1499.91,7,VenitaDaniel,2,Baldwin Bikes,Baldwin,NY,11432
1362,1/23/18,Gilberto Parsons,Middle Village,NY,11379,4,Trek Fuel EX 8 29 - 2016,Mountain Bikes,Trek,2,2899.99,0.2,5799.78,6,MarceleneBoyer,2,Baldwin Bikes,Baldwin,NY,11432
1362,1/23/18,Gilberto Parsons,Middle Village,NY,11379,27,Surly Big Dummy Frameset - 2017,Mountain Bikes,Surly,2,999.99,0.2,1999.78,6,MarceleneBoyer,2,Baldwin Bikes,Baldwin,NY,11432
1362,1/23/18,Gilberto Parsons,Middle Village,NY,11379,204,Trek Super Commuter+ 7 - 2018,Electric Bikes,Trek,2,3599.99,0.07,7199.91,6,MarceleneBoyer,2,Baldwin Bikes,Baldwin,NY,11432
1363,1/24/18,Loni Mullen,South Ozone Park,NY,11420,66,Sun Bicycles Revolutions 24 - 2017,Cruisers Bicycles,Sun Bicycles,2,250.99,0.1,501.88,6,MarceleneBoyer,2,Baldwin Bikes,Baldwin,NY,11432
1364,1/25/18,Shena Carter,Howard Beach,NY,11414,78,Sun Bicycles Biscayne Tandem CB - 2017,Cruisers Bicycles,Sun Bicycles,1,647.99,0.07,647.92,6,MarceleneBoyer,2,Baldwin Bikes,Baldwin,NY,11432
1364,1/25/18,Shena Carter,Howard Beach,NY,11414,110,Sun Bicycles Drifter 7 - 2017,Comfort Bicycles,Sun Bicycles,1,470.99,0.07,470.92,6,MarceleneBoyer,2,Baldwin Bikes,Baldwin,NY,11432
1364,1/25/18,Shena Carter,Howard Beach,NY,11414,152,Trek Domane SL 5 Disc Women's - 2018,Road Bikes,Trek,1,2499.99,0.1,2499.89,6,MarceleneBoyer,2,Baldwin Bikes,Baldwin,NY,11432
